ubicageo_f,numeral,nombre1,colonia1,latitud1,longitu1,correo1,telefo1
12035,1,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
12036,1,COMANDANCIA MUNICIPAL DE IGUALAPA,CENTRO,16.743792,-098.476586,SEGURIDADPUBLICA92@GMAIL.COM,7414156250
12037,1,COMANDANCIA DE IXCATEOPAN,CENTRO,18.504980,-099.792910,NO APLICA,NO APLICA
12038,1,COMANDANCIA DE SEGURIDAD PUBLICA,EL LIMON,17.651598,-101.551696,SEGURIDADPUBLICA@ZIHUATANEJODEAZUETA.GOB.MX,7551394354
12039,1,COMANDANCIA MUNICIPAL DE JUAN R ESCUDERO,CENTRO,17.169605,-099.521883,SEGURIDADPUBLICA2021-2024@JUAN-R-ESCUDERO.COM.MX,7451366286
12040,1,COMANDANCIA DE LA POLICIA MUNICIPAL DE LEONARDO BRAVO,CENTRO,17.658672,-099.676004,SEGURIDADPUBLICA10913@GMAIL.COM,7474910374
12041,1,COMANDANCIA MUNICIPAL,CENTRO,17.244628,-098.671069,ARMANDIOS2020@GMAIL.COM,NO APLICA
12042,1,COMANDANCIA DEL HONORABLE AYUNTAMIENTO,CENTRO,17.741918,-099.329443,SEGURIDAD_APANGO@HOTMAIL.COM,7544743455
12043,1,COMANDANCIA MUNICIPAL,CENTRO,17.195375,-098.407062,NO APLICA,NO APLICA
12044,1,COMANDANCIA MUNICIPAL,CENTRO,17.471814,-099.370195,SEGURIDAD@MOCHITLANGRO.GOB.MX,7544913557
12045,1,COMANDANCIA MUNICIPAL DE OLINALA,CENTRO,17.778810,-098.740940,PRESIDENCIA.OLINALA2124@GMAIL.COM,7564731132
12046,1,COMANDANCIA MUNICIPAL DE LA POLICIA PREVENTIVA DE OMETEPEC,BARRIO DEL POZO HONDO,16.683226,-098.402601,DIRECCIONSEGURIDADPUBLICA302@GMAIL.COM,7411008630
12047,1,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
12048,1,COMANDANCIA MUNICIPAL DE PETATLAN,JUAN BAJAS,17.546990,-101.280830,TRANSITOMUNICIPAL20212024@GMAIL.COM,7585384040
12049,1,COMANDANCIA DE POLICIA MUNICIPAL,CENTRO,18.747664,-099.676114,SEGURIDADPUBLICA@PILCAYA.GOB.MX,7226675855
12050,1,SEGURIDAD PUBLICA MUNICIPAL,LOMAS DEL VALLE,18.352280,-100.679349,SEG_PUB_MPAL.PUNGARABATO@HOTMAIL.COM,7676723963
12051,1,COMANDANCIA MUNICIPAL,CENTRO,17.414862,-099.240411,SEGURIDADPUBLICAQUECHULTENANGO@GMAIL.COM,7564746078
12052,1,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
12053,1,COMANDANCIA DE LA POLICIA PREVENTIVA MUNICIPAL,CENTRO,16.797658,-099.389457,SANMARCOSALOGRANDE@GMAIL.COM,7454530811
12054,1,SEGURIDAD PUBLICA MUNICIPAL,BARRIO SAN PABLO,18.161504,-100.390355,SEGURIDADPUBLICA_SMT@OUTLOOK.COM,7321226403
12055,1,DIRECCION DE POLICIA PREVENTIVA,BARRIO DEL PANTEON,18.548066,-099.602719,SEGURIDADPUBLICA@TAXCO.GOB.MX,7471028628
12056,1,COMANDANCIA MUNICIPAL DE TECOANAPA,CENTRO,16.988733,-099.261167,GALLARDORAMIREZ318@GMAIL.COM,2299607883
12057,1,COMANDANCIA MUNICIPAL DE TECPAN DE GALEANA,CENTRO,17.222977,-100.632049,SECRETARIADESEGURIDADPUBLICA_TECPAN@HOTMAIL.COM,7424250117
12058,1,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
12059,1,COMANDANCIA MUNICIPAL DE SEGURIDAD PUBLICA DE TEPECOACUILCO DE TRUJANO,CENTRO,18.286988,-099.466485,SEGPUBTEPECOACUILCO2021@GMAIL.COM,7336761112
12060,1,COMANDANCIA DE POLICIA,CENTRO,18.649374,-099.648960,SINDICATURA548@HOTMAIL.COM,7216882548
12061,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL DE TIXTLA DE GUERRERO GUERRERO,LA VILLA,17.573729,-099.397412,SEGMTIXTLA@HOTMAIL.ES,7544740610
12062,1,COMANDANCIA MUNICIPAL DE TLACOACHISTLAHUACA,CENTRO,16.809821,-098.301778,SEGURIDADPM21_24@OUTLOOK.COM,7411121377
12063,1,COMANDANCIA MUNICIPAL,CENTRO,17.259582,-098.748189,H.TLACOAPA2021@GMAIL.COM,NO APLICA
12064,1,COMANDANCIA TLALCHAPA,CENTRO,18.408650,-100.476960,NO APLICA,NO APLICA
12065,1,COMANDANCIA MUNICIPAL TLALIXTAQUILLA DE MALDONADO,CENTRO,17.574410,-098.370040,TLALIXTAQUILLA.GOB@GMAIL.COM,7574762197
12066,1,COMANDANCIA DEL AYUNTAMIENTO MUNICIPAL,CENTRO,17.546952,-098.581835,NO APLICA,7574760438
12067,1,COMANDANCIA MUNICIPAL,CARRETERA,18.244232,-100.535630,SEGURIDADPTLAPE@HOTMAIL.COM,7326731861
12068,1,COMANDANCIA MUNICIPAL DE LA UNION,CENTRO,17.982451,-101.805946,DIRECCIONSSP.LAUNION@GMAIL.COM,7551138445
12068,2,COMISARIA MUNICIPAL DE PETACALCO,PRINCIPAL,17.980494,-102.109402,DIRECCIONSSP.LAUNION@GMAIL.COM,7551138445
12069,1,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
12070,1,COMANDANCIA DE XOCHIHUEHUETLAN,CENTRO,17.905690,-098.487460,SEGURIDADPUBXOCHIHUEHUETLAN@GMAIL.COM,7574920224
12071,1,COMANDANCIA MUNICIPAL DE XOCHISTLAHUACA,CENTRO,16.792566,-098.242492,SSPXOCHIS20212024@GMAIL.COM,7411232597
12072,1,COMANDANCIA DE ZAPOTITLAN TABLAS,CENTRO,17.422813,-098.782139,NO APLICA,NO APLICA
12073,1,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
12074,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,CENTRO,17.690497,-99.1845709,DIRECCIONSEGPUB.ZITLALA@OUTLOOK.ES,NO APLICA
12075,1,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
12076,1,DIRECCION DE SEGURIDAD PUBLICA,CENTRO,17.325014,-098.910032,SEGURIDADACATEPEC@GMAIL.COM,7571266659
12077,1,COMANDANCIA MUNICIPAL DE MARQUELIA,CENTRO,16.582747,-098.818915,SP.MARQUELIA@HOTMAIL.COM,7414160887
12078,1,COMANDANCIA DE COCHOAPA,CENTRO,17.193007,-098.455368,NO APLICA,NO APLICA
12079,1,COMANDANCIA HUEYCANTENANGO,CENTRO,17.448792,-099.024304,PMUNICIPAL37@GMAIL.COM,7561418570
12080,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,CENTRO,16.627213,-098.636815,SEGURIDADROBERTOM@HOTMAIL.COM,7414563444
12081,1,COMANDANCIA MUNICIPAL,CENTRO,17.045334,-098.685616,CANTUGONZALESNICOLAS@GMAIL.COM,5515125360
12082,1,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
12083,1,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
12084,1,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
12085,1,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
13001,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.145870,-98.4383600,SEGURIDADPUBLICA@ACATLANHIDALGO.GOB.MX,7757545762
13002,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.158594,-98.2032079,SEGPUB-ACAXOCHITLAN@HOTMAIL.COM,7767521180
13003,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.269060,-098.943280,SEGURIDADPUBLICAACTOPAN1@OUTLOOK.COM,7727270003
13004,1,DIRECCION DE SEGURIDAD PUBLICA,CENTRO AGUA BLANCA DE ITURBIDE,20.349600,-098.356350,SEG_PUBLICA25@HOTMAIL.COM,7749741238
13005,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.092710,-99.1221700,SEGPUBAJACUBA1620@YOHOO.COM,7787824820
13006,1,SEGURIDAD PUBLICA,CENTRO,20.410260,-99.3497139,SEGPUBALF@HOTMAIL.COM,7721080197
13007,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD MUNICIPAL,CENTRO,19.703390,-098.403370,DSPMALMOLOYA@GMAIL.COM,7489121 833
13008,1,DIRECCION DE SEGURIDAD PUBLICA,CENTRO,19.709970,-098.452670,SEGURIDAD.PUBLICA@APAN.GOB.MX,77489120304
13008,2,COMANDANCIA,CENTRO,19.710180,-98.4523600,SEGURIDAD.PUBLICA@APAN.GOB.MX,7489120071
13009,1,SEGURIDAD PUBLICA EL ARENAL,CENTRO,20.221480,-098.910731,SEGURIDADPUBLICAELARENAL_13@OUTLOOK.COM,7727243079
13010,1,DIRECCION DE SEGURIDAD PUBLICA,CENTRO,20.055600,-99.2170000,SEGURIDADPUBLICA@ATITALAQUIA.GOB.MX,7731705125
13011,1,COMANDANCIA MUNICIPAL DE ATLAPEXCO,CENTRO,21.017158,-098.348454,SEGURIDADPUBLICAATLAPEXCO@GMAIL.COM,7713513483
13012,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.286983,-98.6691862,SEGURIDAD.PUBLICA@ATOTONILCOELGRANDE.GOB.MX,7747432002
13013,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,BOXFI,20.001700,-099.218300,SEGPUBMUNATOTO21@GMAIL.COM,7787350028
13013,2,AREA DE RETENCION PRIMARIA,CENTRO,20.007500,-99.2200600,SEGPUBMUNATOTO21@GMAIL.COM,7714671739
13014,1,COMANDANCIA,CENTRO,20.897540,-098.583750,SEGURIDADPUBLICA010@GMAIL.COM,7749742048
13015,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE CARDONAL HIDALGO,CENTRO,20.613480,-99.1168839,SEGURIDADPUBLICA@CARDONAL2020-2024.GOB.MX,7721893640
13016,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD,CENTRO,20.033070,-098.311940,SEGURIDADPUBLICACUAUTEPEC@OUTLOOK.COM,7757540096
13017,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,BARRIO SAN ANTONIO,20.275780,-099.412018,SEGURIDADCHAPANTONGO@HOTMAIL.COM,7731857482
13018,1,COMANDANCIA DE SANTA ANA,BARRIO SOTANO,21.123079,-098.985861,SEGURIDAD_PUBLICA@CHAPULHUACAN.GOB.MX,7712404960
13018,2,COMANDANCIA DE CHAPULHUACAN,CENTRO,21.159298,-098.904537,SEGURIDAD_PUBLICA@CHAPULHUACAN.GOB.MX,7712404960
13019,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD MUNICIPAL DE CHILCUAUTLA,CENTRO,20.330760,-099.232030,POLICIACHILCUAUTLA2024@GMAIL.COM,7387830043
13020,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.746877,-98.8089930,SEGURIDAD.PUBLICA.ELOXOCHITLAN@GMAIL.COM,7717291715
13021,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,19.658117,-098.547009,DIRECCIONSEGURIDADPEZAPATA@HOTMAIL.COM,7489150508
13022,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.018090,-098.636020,SEGURIDADPUBLICA_EPAZOYUCAN@HOTMAIL.COM,7717925002
13023,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE FRANCISCO I MADERO,PRIMERA DEMARCACION,20.243190,-099.086240,SEGURIDAD_PUBLICA22@HOTMAIL.COM,7387241689
13024,1,COMANDANCIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE HUASCA DE OCAMPO,CENTRO,20.203420,-098.577410,HUASCA_SPMUNICIPAL@HOTMAIL.COM,7717920253
13025,1,SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,21.031459,-098.286850,SEG.PUB.16@GMAIL.COM,7468970102
13026,1,COMANDANCIA MUNICIPAL DE HUAZALINGO,CENTRO,20.980384,-098.507755,IDROY517@GMAIL.COM,7716814720
13027,1,SEGURIDAD PUBLICA Y TRANSITO DE HUEHUETLA,CENTRO HUEHUETLA,20.460299,-098.078409,SEGPUBHUEHUETLAHGO@GMAIL.COM,7757509552
13028,1,DIRECCION GENERAL DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,LA LOMITA,21.137330,-098.406710,SEGURIDADPUBLICA_HUEJUTLA@HOTMAIL.COM,789 89 602 12
13029,1,PALACIO MUNICIPAL,CENTRO,20.375340,-099.651079,BARANDILLA@HUICHAPAN.GOB.MX,761 78 21782
13029,2,CONOS,ROJO GOMEZ,20.356871,-99.6488919,SEGURIDADPUBLICA.SECRETARIA@HUICHAPAN.GOB.MX,761 78 20013 EXT. 156
13030,1,SECRETARIA DE SEGURIDAD PUBLICA,CENTRO,20.484600,-99.2185999,SEGURIDAD.PUBLICA@IXMIQUILPAN.GOB.MX,7597230074
13030,2,CENTRO DE PROFESIONALIZACION,EL ORO,20.481100,-099.236000,NO APLICA,NO APLICA
13031,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,EL AGUAJE,21.006009,-099.185036,SEGURIDADPUBLICAJACALA@HOTMAIL.COM,4412933412
13032,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,21.133564,-098.538680,JROBERTORIVERAROME@HOTMAIL.COM,7712041233
13033,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.783262,-98.8294316,DSPYTM@JUAREZ-HIDALGO.GOB.MX,7711796760
13034,1,COMANDANCIA DE LOLOTLA,CENTRO,20.841127,-098.717145,JMIGUELSANCHO7@GMAIL.COM,7713663732
13035,1,COMANDANCIA SEGURIDAD PUBLICA,CENTRO,20.238495,-098.322148,SSMP.METEPEC@GMAIL.COM,7747455115
13036,1,SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.533444,-098.638773,SMETZQUITITLAN00@GMAIL.COM,7747421312
13037,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.594733,-098.764113,SEGURIDADPMETZTITLAN2024@GMAIL.COM,7747430988
13037,2,CASETA FONTEZUELAS,FONTEZUELAS,20.486605,-098.870481,SEGURIDADPMETZTITLAN2024@GMAIL.COM,7747430988
13038,1,DIRECCION DE SEGURIDAD PUBLICA,BARRIO DEL CALVARIO,20.215760,-098.731260,SEGURIDADPUBLICA_MMC@HOTMAIL.COM,7717150994
13039,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.140670,-98.6714599,ATPRESIDENCIA2020@GMAIL.COM,7717971216
13040,1,COMANDANCIA MUNICIPAL DE LA MISION,CENTRO,21.099464,-099.123099,DSPM.LAMISION@GMAIL.COM,7713396487
13041,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.229300,-099.213970,SEG.PUB.MIXQUIAHUALA@GMAIL.COM,7387250057
13042,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.786268,-98.7309538,SEGPUBMOLANGO@HOTMAIL.COM,7747450487
13043,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.767672,-099.150500,SPMNFLORES@GMAIL.COM,7595963211
13044,1,COMANDANCIA MUNICIPAL,CENTRO,20.251840,-099.644299,SEGURIDADPUBLICA_NOPALA@HOTMAIL.COM,7617821025
13045,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.169650,-098.648610,OMITLANSEG.PUBLICA@GMAIL.COM,7717922075
13046,1,COMANDANCIA MUNICIPAL DE SAN FELIPE ORIZATLAN,CENTRO,21.166709,-098.610204,ALECANCER_@HTMAIL.COM,7712174287
13047,1,COMANDANCIA DE POLICIA DE PACULA,CENTRO,21.050236,-99.2965180,SEGURIDADPUBLICA.PACULA.HIDALGO@GMAIL.COM,7711980883
13048,1,SECRETARIA DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD,CAMPO DE TIRO,20.123090,-098.783290,SECRETARIA.DESPACHO2021@GMAIL.COM,7717192444 EXT. 101
13049,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,CUARTEL ESCAMILLA,21.195502,-099.007600,SEG.PUBLICAPISAFLORES2020@GMAIL.COM,7712000603
13050,1,SEGURIDAD PUBLICA Y TRANSITO,CENTRO,20.248800,-099.196300,SEGPUBPROGRESO2020-2024@OUTLOOK.ES,7387250002
13051,1,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,LA PROVIDENCIA SIGLO XXI,20.068342,-98.7165880,SEGURIDADPUBLICACOORDINACIONAD@GMAIL.COM,7712110431
13052,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,SECTOR HUIZACHE,20.117780,-98.8884300,C2TLAXIACA@GMAIL.COM,7751146929
13053,1,SEGURIDAD PUBLICA,CENTRO SAN BARTOLO TUTOTEPEC,20.399061,-098.202094,SEGPUBSANBARTOLO_@GMAIL.COM,7711767103
13054,1,COMANDANCIA DE SEGURIDAD PUBLICA SAN SALVADOR,PALACIO MUNICIPAL COL CENTRO,20.286490,-099.015250,SEG.PUB.SANSALVADOR2020.2024@GMAIL.COM,7387832101
13055,1,COMANDANCIA DE SEGURIDAD PUBLICA EN EL AYUNTAMIENTO,CENTRO,20.382670,-098.964150,SPSANTIAGODEANAYA2024@GMAIL.COM,7721368402
13056,1,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA
13057,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,19.967435,-098.517861,DSPSINGUILUCANN@HOTMAIL.COM,7757700055
13058,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CALVARIO BAJO,20.541810,-99.3135629,SEG_PUB_TASQUILLO2012@HOTMAIL.COM,7597235555
13059,1,DIRECCION DE SEGURIDAD PUBLICA,BARRIO MORELOS,20.544240,-099.638619,ALFILL-ARES@HOTMAIL.COM,7617335047
13060,1,COMANDANCIA MUNICIPAL,CENTRO,20.337528,-098.227735,SEGURIDADPUBLICATENANGO@GMAIL.COM,7711421126
13061,1,SEGURIDAD PUBLICA MUNICIPAL,CENTRO,19.770817,-98.5812870,TEPEAPULCOHGO.SSPTYMM@GMAIL.COM,7919130075
13062,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,TEPEHUACAN DE GUERRERO,21.014095,-098.843737,SEGURIDADTEPEHUACAN@OUTLOOK.COM,7716078001
13063,1,SECRETARIA DE SEGURIDAD PUBLICA,SAN JUAN,19.893200,-099.344380,SEGURIDADPUBLICA@TEPEJI.GOB.MX,7737335031
13064,1,COMANDANCIA,CENTRO,20.184160,-99.3720800,SPM_TEPETITLAN@HOTMAIL.COM,7737325527
13065,1,SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.102800,-099.156060,SEGURIDADPUBLICATETEPANGO@GMAIL.COM,7787824043
13066,1,DIRECCION DE SEGURIDAD PUBLICA,CENTRO,19.880010,-098.819120,SECRETARIA_SEGURIDADYTRANSITO@VILLADETEZONTEPEC.ORG.MX,7437410011
13066,2,SUBCOMANDANCIA JUAREZ,JUAREZ,19.890080,-098.806360,SECRETARIA_SEGURIDADYTRANSITO@VILLADETEZONTEPEC.ORG.MX,7437410011
13067,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO,LOS TEPETATES,20.184000,-099.285200,TEZONTEPECDEALDAMA20.24@GMAIL.COM,7637375102
13068,1,SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.728132,-098.630879,NO APLICA,7747440050
13069,1,COMANDANCIA GENERAL DE SECRETARIA DE SEGURIDAD CIUDADANA,UNIDAD DEPORTIVA,19.860624,-098.966296,SEGURIDADPUBLICA@TIZAYUCA.GOB.MX,7797960022
13069,2,COMANDANCIA UNIDAD 1340,ATEMPA,19.832014,-098.994445,C2.TIZAYUCA@GMAIL.COM,7797960022
13070,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE TLAHUELILPAN HIDALGO,CENTRO,20.130720,-099.234400,SEGURIDAD.PUBLICA.TLAHUELILPAN@GMAIL.COM,7637860650
13071,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,TLAHUILTEPA,20.923849,-098.949757,SEGURIDADPUBLICATLAHUILTEPA@GMAIL.COM,7713392994
13072,1,DIRECCION DE SEGURIDAD PUBLICA,CENTRO,19.817748,-098.603328,SEGURIDAD6@TLANALAPA.GOB.MX,7919131153
13073,1,COMANDANCIA DE TLANCHINOL,CENTRO,20.989382,-098.660256,FUERZASMUNCIPALESTLANCHINOL@GMAIL.COM,7712278932
13074,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CIUDADELA,20.092100,-099.218200,DIRSEGPUBTLAX2024@GMAIL.COM,7787371616
13075,1,COORDINACION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,19.956620,-098.921680,SEGPUBLICA.TOLCAYUCA@GMAIL.COM,7714280559
13076,1,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,SAN LORENZO,20.051090,-099.334700,SSP_TULA@HOTMAIL.ES,7737322049
13077,1,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO,FRANCISCO I MADERO,20.081550,-098.362240,SEGURIDADPUBLICA@TULANCINGO.GOB.MX,7757552222
13077,2,JALTEPEC,JALTEPEC,20.115230,-098.412150,SEGURIDADPUBLICA@TULANCINGO.GOB.MX,7757552223
13077,3,ROJO GOMEZ,ROJO GOMEZ,20.068990,-098.414230,SEGURIDADPUBLICA@TULANCINGO.GOB.MX,7757552224
13077,4,LA MORENA,LA MORENA,20.096780,-98.3736899,SEGURIDADPUBLICA@TULANCINGO.GOB.MX,7757552225
13077,5,NAPATECO,NAPATECO,20.142860,-98.3406500,SEGURIDADPUBLICA@TULANCINGO.GOB.MX,7757552226
13077,6,SANTA ANA HUEYTLALPAN,SANTA ANA HUEYTLALPAN,20.178320,-098.310590,SEGURIDADPUBLICA@TULANCINGO.GOB.MX,7757552227
13077,7,SANTA MARIA ASUNCION,SANTA MARIA ASUNCION,20.095890,-098.367890,SEGURIDADPUBLICA@TULANCINGO.GOB.MX,7757552228
13077,8,CENTRO,CENTRO,20.080540,-098.368820,SEGURIDADPUBLICA@TULANCINGO.GOB.MX,7757531490
13078,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.835496,-098.284491,DSPXOCHIATIPAN@GMAIL.COM,7712067589
13079,1,SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.776989,-098.679776,DIRECCIONDESEGPUBLICA@GMAIL.COM,7711128357
13080,1,COMANDANCIA MUNICIPAL,CENTRO,20.951703,-098.382977,SEG.PUB.YAHUALICA2124@GMAIL.COM,7712035360
13081,1,SECRETARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,CENTRO,20.645227,-098.653632,ZACUALTIPANSP@GMAIL.COM,7747425520
13082,1,OFICINA DE SEGURIDAD PUBLICA,CENTRO,19.974009,-98.8620020,DSPTMZAPOTLAN2021@GMAIL.COM,7714280233
13083,1,CENTRO DE SEGURIDAD PUBLICA ZEMPOALA,CENTRO,19.910494,-098.671310,SEGURIDADPUBLICA@ZEMPOALA.GOB.MX,7751826531
13083,2,SUBCOMANDANCIA TELLEZ,JAGUEY DE TELLEZ,19.982230,-098.788817,SEGURIDADPUBLICA@ZEMPOALA.GOB.MX,7751826531
13084,1,SEGURIDAD PUBLICA,CENTRO,20.732100,-099.378400,SSEGURIDAD.ZIM@GMAIL.COM,7597282454
14001,1,COMANDANCIA,CENTRO,20.779970,-102.909930,SEGURIDADPUBLICA@ACATIC.GOB.MX,3787150858
14002,1,COMISARIA DE SEGURIDAD PUBLICA,CENTRO,20.422154,-103.591458,SEGURIDADACATLAN@HOTMAIL.COM,3877721132
14003,1,COMISARIA,5 DE MAYO,20.695659,-103.970570,SEGURIDADPUBLICA.AHUALULCO@GMAIL.COM,3867520159
14004,1,COMANDANCIA,CENTRO,20.011813,-103.600590,SP_AMACUECA@HOTMAIL.COM,3724240106
14005,1,COMISARIA DE SEGURIDAD PUBLICA DE AMATITAN,EL MONTE,20.830955,-103.725148,SEGURIDAD.PUBLICA@AMATITAN.GOB.MX,3747450990
14006,1,COMISARIA MUNICIPAL DE AMECA,CENTRO,20.549350,-104.047080,SEGURIDAD.PUBLICA@AMECA.GOB.MX,37551405570
14007,1,COMISARIA,CENTRO,20.798220,-104.003920,SEGURIDADPUBLICASANJUANITO2015@HOTMAIL.COM,3867540513
14008,1,COMISARIA DE SEGURIDAD PUBLICA Y POLICIA DE TRANSITO MUNICIPAL,CENTRO,20.706330,-102.342789,SEGURIDAD@ARANDAS.GOB.MX,3487830341
14009,1,COMISARIA DE SEGURIDAD PUBLICA MUNICIPAL EL ARENAL JALISCO,EL MOLINO,20.780181,-103.699024,DSPM.ARENAL.2024@OUTLOOK.COM,3747480385
14010,1,COMISARIA MUNICIPAL,CENTRO,20.140742,-103.728704,SEGURIDADATEMAJAC2124@GMAIL.COM,3313274369
14011,1,DIRECCION DE SEGURIDAD,CENTRO,20.275183,-104.238106,SEGURIDADPUBLICAATENGO1821@GMAIL.COM,3497710017
14012,1,COMISARIA,CENTRO,20.415020,-104.493740,MARIBELLOPEZVILLALPANDO@GMAIL.COM,3751044038
14013,1,COMISARIA DE SEGURIDAD PUBLICA DEL MUNICIPIO DE ATOTONILCO EL ALTO,CENTRO,20.551549,-102.508300,SEGURIDADPUBLICA@ATOTONILCO.GOB.MX,3919174729
14014,1,SEGURIDAD PUBLICA DEL MUNICIPIO DE ATOYAC,CENTRO,20.008590,-103.517980,SEGURIDADPUBLICA.ATOYAC@HOTMAIL.COM,3724102363
14015,1,COMISARIA DE SEGURIDAD PUBLICA AUTLAN,COLONIA,19.772279,-104.366564,OFICIALES_2010@HOTMAIL.COM,3173821096
14016,1,COMANDANCIA DE SEGURIDAD PUBLICA DE AYOTLAN,CENTRO,20.527800,-102.333400,SEGURIDADAPUBLICAAYOTLAN@HOTMAIL.COM,3459180304
14016,2,COMANDANCIA DELEGACION SANTA RITA,CENTRO,20.443600,-102.391800,SEGURIDADAPUBLICAAYOTLAN@HOTMAIL.COM,3459180304
14016,3,COMANDANCIA DELEGACION BETANIA,CENTRO,20.580900,-102.378600,SEGURIDADAPUBLICAAYOTLAN@HOTMAIL.COM,3459120433
14016,4,COMANDANCIA DELEGACION LA RIBERA,CENTRO,20.346900,-102.284300,SEGURIDADAPUBLICAAYOTLAN@HOTMAIL.COM,3565680999
14017,1,SEGURIDAD PUBLICA,CENTRO,20.130422,-104.346393,COMISARIA.AYUTLA2021@GMAIL.COM,3163721047
