ubicageo_f,jornalab_c,sexostt,sexos1,sexos2,sexosne
6007,10,0,0,0,
6007,11,0,0,0,
6007,12,0,0,0,
6007,13,0,0,0,
6007,14,0,0,0,
6008,1,0,0,0,
6008,2,0,0,0,
6008,3,0,0,0,
6008,4,0,0,0,
6008,5,0,0,0,
6008,6,0,0,0,
6008,7,44,34,10,
6008,8,0,0,0,
6008,9,0,0,0,
6008,10,0,0,0,
6008,11,0,0,0,
6008,12,0,0,0,
6008,13,0,0,0,
6008,14,0,0,0,
6009,1,0,0,0,
6009,2,0,0,0,
6009,3,0,0,0,
6009,4,0,0,0,
6009,5,205,164,41,
6009,6,0,0,0,
6009,7,0,0,0,
6009,8,0,0,0,
6009,9,0,0,0,
6009,10,0,0,0,
6009,11,0,0,0,
6009,12,0,0,0,
6009,13,0,0,0,
6009,14,0,0,0,
6010,1,0,0,0,
6010,2,0,0,0,
6010,3,0,0,0,
6010,4,0,0,0,
6010,5,203,135,68,
6010,6,0,0,0,
6010,7,0,0,0,
6010,8,0,0,0,
6010,9,0,0,0,
6010,10,0,0,0,
6010,11,0,0,0,
6010,12,0,0,0,
6010,13,0,0,0,
6010,14,0,0,0,
7001,1,0,0,0,
7001,2,0,0,0,
7001,3,4,4,0,
7001,4,21,11,10,
7001,5,0,0,0,
7001,6,0,0,0,
7001,7,0,0,0,
7001,8,0,0,0,
7001,9,0,0,0,
7001,10,0,0,0,
7001,11,0,0,0,
7001,12,0,0,0,
7001,13,0,0,0,
7001,14,0,0,0,
7002,1,0,0,0,
7002,2,0,0,0,
7002,3,0,0,0,
7002,4,0,0,0,
7002,5,0,0,0,
7002,6,0,0,0,
7002,7,0,0,0,
7002,8,0,0,0,
7002,9,0,0,0,
7002,10,0,0,0,
7002,11,0,0,0,
7002,12,0,0,0,
7002,13,0,0,0,
7002,14,0,0,0,
7003,1,0,0,0,
7003,2,0,0,0,
7003,3,0,0,0,
7003,4,0,0,0,
7003,5,0,0,0,
7003,6,0,0,0,
7003,7,43,37,6,
7003,8,0,0,0,
7003,9,0,0,0,
7003,10,0,0,0,
7003,11,0,0,0,
7003,12,0,0,0,
7003,13,0,0,0,
7003,14,0,0,0,
7004,1,0,0,0,
7004,2,0,0,0,
7004,3,0,0,0,
7004,4,0,0,0,
7004,5,0,0,0,
7004,6,0,0,0,
7004,7,69,58,11,
7004,8,0,0,0,
7004,9,0,0,0,
7004,10,0,0,0,
7004,11,0,0,0,
7004,12,0,0,0,
7004,13,0,0,0,
7004,14,0,0,0,
7005,1,0,0,0,
7005,2,0,0,0,
7005,3,0,0,0,
7005,4,0,0,0,
7005,5,0,0,0,
7005,6,0,0,0,
7005,7,26,22,4,
7005,8,0,0,0,
7005,9,0,0,0,
7005,10,0,0,0,
7005,11,0,0,0,
7005,12,0,0,0,
7005,13,0,0,0,
7005,14,0,0,0,
7006,1,0,0,0,
7006,2,0,0,0,
7006,3,0,0,0,
7006,4,0,0,0,
7006,5,0,0,0,
7006,6,0,0,0,
7006,7,28,24,4,
7006,8,0,0,0,
7006,9,0,0,0,
7006,10,0,0,0,
7006,11,0,0,0,
7006,12,0,0,0,
7006,13,0,0,0,
7006,14,0,0,0,
7007,1,0,0,0,
7007,2,0,0,0,
7007,3,0,0,0,
7007,4,0,0,0,
7007,5,0,0,0,
7007,6,0,0,0,
7007,7,20,18,2,
7007,8,0,0,0,
7007,9,0,0,0,
7007,10,0,0,0,
7007,11,0,0,0,
7007,12,0,0,0,
7007,13,0,0,0,
7007,14,0,0,0,
7008,1,0,0,0,
7008,2,4,0,4,
7008,3,0,0,0,
7008,4,0,0,0,
7008,5,0,0,0,
7008,6,0,0,0,
7008,7,43,34,9,
7008,8,0,0,0,
7008,9,0,0,0,
7008,10,0,0,0,
7008,11,0,0,0,
7008,12,0,0,0,
7008,13,0,0,0,
7008,14,0,0,0,
7009,1,0,0,0,
7009,2,0,0,0,
7009,3,0,0,0,
7009,4,0,0,0,
7009,5,0,0,0,
7009,6,0,0,0,
7009,7,49,36,13,
7009,8,0,0,0,
7009,9,0,0,0,
7009,10,0,0,0,
7009,11,0,0,0,
7009,12,0,0,0,
7009,13,0,0,0,
7009,14,0,0,0,
7010,1,9,9,0,
7010,2,0,0,0,
7010,3,0,0,0,
7010,4,33,29,4,
7010,5,0,0,0,
7010,6,0,0,0,
7010,7,0,0,0,
7010,8,0,0,0,
7010,9,0,0,0,
7010,10,0,0,0,
7010,11,0,0,0,
7010,12,0,0,0,
7010,13,0,0,0,
7010,14,0,0,0,
7011,1,0,0,0,
7011,2,0,0,0,
7011,3,0,0,0,
7011,4,0,0,0,
7011,5,0,0,0,
7011,6,0,0,0,
7011,7,24,22,2,
7011,8,0,0,0,
7011,9,0,0,0,
7011,10,0,0,0,
7011,11,0,0,0,
7011,12,0,0,0,
7011,13,0,0,0,
7011,14,0,0,0,
7012,1,0,0,0,
7012,2,0,0,0,
7012,3,0,0,0,
7012,4,0,0,0,
7012,5,0,0,0,
7012,6,0,0,0,
7012,7,103,61,42,
7012,8,0,0,0,
7012,9,0,0,0,
7012,10,0,0,0,
7012,11,0,0,0,
7012,12,0,0,0,
7012,13,0,0,0,
7012,14,0,0,0,
7013,1,0,0,0,
7013,2,0,0,0,
7013,3,0,0,0,
7013,4,0,0,0,
7013,5,0,0,0,
7013,6,0,0,0,
7013,7,62,56,6,
7013,8,0,0,0,
7013,9,0,0,0,
7013,10,0,0,0,
7013,11,0,0,0,
7013,12,0,0,0,
7013,13,0,0,0,
7013,14,0,0,0,
7014,1,0,0,0,
7014,2,0,0,0,
7014,3,0,0,0,
7014,4,0,0,0,
7014,5,0,0,0,
7014,6,0,0,0,
7014,7,33,28,5,
7014,8,0,0,0,
7014,9,0,0,0,
7014,10,0,0,0,
7014,11,0,0,0,
7014,12,0,0,0,
7014,13,0,0,0,
7014,14,0,0,0,
7015,1,0,0,0,
7015,2,5,1,4,
7015,3,0,0,0,
7015,4,0,0,0,
7015,5,0,0,0,
7015,6,0,0,0,
7015,7,87,69,18,
7015,8,0,0,0,
7015,9,0,0,0,
7015,10,0,0,0,
7015,11,0,0,0,
7015,12,0,0,0,
7015,13,0,0,0,
7015,14,0,0,0,
7016,1,0,0,0,
7016,2,0,0,0,
7016,3,0,0,0,
7016,4,0,0,0,
7016,5,0,0,0,
7016,6,0,0,0,
7016,7,34,25,9,
7016,8,0,0,0,
7016,9,0,0,0,
7016,10,0,0,0,
7016,11,0,0,0,
7016,12,0,0,0,
7016,13,0,0,0,
7016,14,0,0,0,
7017,1,0,0,0,
7017,2,0,0,0,
7017,3,0,0,0,
7017,4,0,0,0,
7017,5,0,0,0,
7017,6,0,0,0,
7017,7,120,85,35,
7017,8,0,0,0,
7017,9,0,0,0,
7017,10,0,0,0,
7017,11,0,0,0,
7017,12,0,0,0,
7017,13,0,0,0,
7017,14,0,0,0,
7018,1,0,0,0,
7018,2,0,0,0,
7018,3,0,0,0,
7018,4,0,0,0,
7018,5,0,0,0,
7018,6,0,0,0,
7018,7,19,15,4,
7018,8,0,0,0,
7018,9,0,0,0,
7018,10,0,0,0,
7018,11,0,0,0,
7018,12,0,0,0,
7018,13,0,0,0,
7018,14,0,0,0,
7019,1,0,0,0,
7019,2,83,55,28,
7019,3,0,0,0,
7019,4,0,0,0,
7019,5,0,0,0,
7019,6,0,0,0,
7019,7,281,238,43,
7019,8,0,0,0,
7019,9,0,0,0,
7019,10,0,0,0,
7019,11,0,0,0,
7019,12,0,0,0,
7019,13,0,0,0,
7019,14,0,0,0,
7020,1,1,1,0,
7020,2,0,0,0,
7020,3,0,0,0,
7020,4,0,0,0,
7020,5,0,0,0,
7020,6,0,0,0,
7020,7,40,30,10,
7020,8,0,0,0,
7020,9,0,0,0,
7020,10,0,0,0,
7020,11,0,0,0,
7020,12,0,0,0,
7020,13,0,0,0,
7020,14,0,0,0,
7021,1,0,0,0,
7021,2,0,0,0,
7021,3,0,0,0,
7021,4,47,38,9,
7021,5,0,0,0,
7021,6,0,0,0,
7021,7,0,0,0,
7021,8,0,0,0,
7021,9,0,0,0,
7021,10,0,0,0,
7021,11,0,0,0,
7021,12,0,0,0,
7021,13,0,0,0,
7021,14,0,0,0,
7022,1,0,0,0,
7022,2,1,1,0,
7022,3,0,0,0,
7022,4,0,0,0,
7022,5,0,0,0,
7022,6,0,0,0,
7022,7,12,11,1,
7022,8,0,0,0,
7022,9,0,0,0,
7022,10,0,0,0,
7022,11,0,0,0,
7022,12,0,0,0,
7022,13,0,0,0,
7022,14,0,0,0,
7023,1,0,0,0,
7023,2,55,55,0,
7023,3,0,0,0,
7023,4,0,0,0,
7023,5,0,0,0,
7023,6,0,0,0,
7023,7,2,2,0,
7023,8,0,0,0,
7023,9,0,0,0,
7023,10,0,0,0,
7023,11,0,0,0,
7023,12,0,0,0,
7023,13,0,0,0,
7023,14,0,0,0,
7024,1,0,0,0,
7024,2,0,0,0,
7024,3,0,0,0,
7024,4,0,0,0,
7024,5,0,0,0,
7024,6,0,0,0,
7024,7,0,0,0,
7024,8,0,0,0,
7024,9,0,0,0,
7024,10,0,0,0,
7024,11,0,0,0,
7024,12,0,0,0,
7024,13,0,0,0,
7024,14,22,19,3,
7025,1,0,0,0,
7025,2,0,0,0,
7025,3,0,0,0,
7025,4,0,0,0,
7025,5,0,0,0,
7025,6,0,0,0,
7025,7,24,16,8,
7025,8,0,0,0,
7025,9,0,0,0,
7025,10,0,0,0,
7025,11,0,0,0,
7025,12,0,0,0,
7025,13,0,0,0,
7025,14,0,0,0,
7026,1,0,0,0,
7026,2,1,1,0,
7026,3,0,0,0,
7026,4,0,0,0,
7026,5,0,0,0,
7026,6,0,0,0,
7026,7,30,30,0,
7026,8,0,0,0,
7026,9,0,0,0,
7026,10,0,0,0,
7026,11,0,0,0,
7026,12,0,0,0,
7026,13,0,0,0,
7026,14,0,0,0,
7027,1,0,0,0,
7027,2,0,0,0,
7027,3,0,0,0,
7027,4,0,0,0,
7027,5,0,0,0,
7027,6,0,0,0,
7027,7,99,78,21,
7027,8,0,0,0,
7027,9,0,0,0,
7027,10,0,0,0,
7027,11,0,0,0,
7027,12,0,0,0,
7027,13,0,0,0,
7027,14,0,0,0,
7028,1,0,0,0,
7028,2,0,0,0,
7028,3,0,0,0,
7028,4,4,3,1,
7028,5,0,0,0,
7028,6,0,0,0,
7028,7,17,13,4,
7028,8,0,0,0,
7028,9,0,0,0,
7028,10,0,0,0,
7028,11,0,0,0,
7028,12,0,0,0,
7028,13,0,0,0,
7028,14,0,0,0,
7029,1,4,3,1,
7029,2,0,0,0,
7029,3,0,0,0,
7029,4,0,0,0,
7029,5,0,0,0,
7029,6,0,0,0,
7029,7,13,8,5,
7029,8,0,0,0,
7029,9,0,0,0,
7029,10,0,0,0,
7029,11,0,0,0,
7029,12,0,0,0,
7029,13,0,0,0,
7029,14,0,0,0,
7030,1,0,0,0,
7030,2,0,0,0,
7030,3,0,0,0,
7030,4,0,0,0,
7030,5,0,0,0,
7030,6,0,0,0,
7030,7,48,38,10,
7030,8,0,0,0,
7030,9,0,0,0,
7030,10,0,0,0,
7030,11,0,0,0,
7030,12,0,0,0,
7030,13,0,0,0,
7030,14,0,0,0,
7031,1,0,0,0,
7031,2,0,0,0,
7031,3,0,0,0,
7031,4,0,0,0,
7031,5,0,0,0,
7031,6,0,0,0,
7031,7,146,126,20,
7031,8,0,0,0,
7031,9,0,0,0,
7031,10,0,0,0,
7031,11,0,0,0,
7031,12,0,0,0,
7031,13,0,0,0,
7031,14,0,0,0,
7032,1,0,0,0,
7032,2,0,0,0,
7032,3,0,0,0,
7032,4,0,0,0,
7032,5,0,0,0,
7032,6,0,0,0,
7032,7,54,42,12,
7032,8,0,0,0,
7032,9,0,0,0,
7032,10,0,0,0,
7032,11,0,0,0,
7032,12,0,0,0,
7032,13,0,0,0,
7032,14,0,0,0,
7033,1,0,0,0,
7033,2,0,0,0,
7033,3,0,0,0,
7033,4,0,0,0,
7033,5,0,0,0,
7033,6,0,0,0,
7033,7,14,9,5,
7033,8,0,0,0,
7033,9,0,0,0,
7033,10,0,0,0,
7033,11,0,0,0,
7033,12,0,0,0,
7033,13,0,0,0,
7033,14,0,0,0,
7034,1,0,0,0,
7034,2,0,0,0,
7034,3,0,0,0,
7034,4,0,0,0,
7034,5,0,0,0,
7034,6,0,0,0,
7034,7,45,40,5,
7034,8,0,0,0,
7034,9,0,0,0,
7034,10,0,0,0,
7034,11,0,0,0,
7034,12,0,0,0,
7034,13,0,0,0,
7034,14,0,0,0,
7035,1,0,0,0,
7035,2,5,2,3,
7035,3,0,0,0,
7035,4,0,0,0,
7035,5,9,9,0,
7035,6,0,0,0,
7035,7,27,13,14,
7035,8,0,0,0,
7035,9,0,0,0,
7035,10,0,0,0,
7035,11,0,0,0,
7035,12,0,0,0,
7035,13,0,0,0,
7035,14,0,0,0,
7036,1,0,0,0,
7036,2,0,0,0,
7036,3,0,0,0,
7036,4,0,0,0,
7036,5,0,0,0,
7036,6,0,0,0,
7036,7,22,20,2,
7036,8,0,0,0,
7036,9,0,0,0,
7036,10,0,0,0,
7036,11,0,0,0,
7036,12,0,0,0,
7036,13,0,0,0,
7036,14,0,0,0,
7037,1,0,0,0,
7037,2,0,0,0,
7037,3,0,0,0,
7037,4,0,0,0,
7037,5,0,0,0,
7037,6,0,0,0,
7037,7,57,44,13,
7037,8,0,0,0,
7037,9,0,0,0,
7037,10,0,0,0,
7037,11,0,0,0,
7037,12,0,0,0,
7037,13,0,0,0,
7037,14,0,0,0,
7038,1,0,0,0,
7038,2,1,1,0,
7038,3,0,0,0,
7038,4,0,0,0,
7038,5,0,0,0,
7038,6,0,0,0,
7038,7,22,19,3,
7038,8,0,0,0,
7038,9,0,0,0,
7038,10,0,0,0,
7038,11,0,0,0,
7038,12,0,0,0,
7038,13,0,0,0,
7038,14,0,0,0,
7039,1,0,0,0,
7039,2,0,0,0,
7039,3,0,0,0,
7039,4,0,0,0,
7039,5,0,0,0,
7039,6,0,0,0,
7039,7,51,41,10,
7039,8,0,0,0,
7039,9,0,0,0,
7039,10,0,0,0,
7039,11,0,0,0,
7039,12,0,0,0,
7039,13,0,0,0,
7039,14,0,0,0,
7040,1,0,0,0,
7040,2,0,0,0,
7040,3,0,0,0,
7040,4,0,0,0,
7040,5,0,0,0,
7040,6,0,0,0,
7040,7,121,104,17,
7040,8,0,0,0,
7040,9,0,0,0,
7040,10,0,0,0,
7040,11,0,0,0,
7040,12,0,0,0,
7040,13,0,0,0,
7040,14,0,0,0,
7041,1,0,0,0,
7041,2,0,0,0,
7041,3,0,0,0,
7041,4,0,0,0,
7041,5,0,0,0,
7041,6,0,0,0,
7041,7,38,34,4,
7041,8,0,0,0,
7041,9,0,0,0,
7041,10,0,0,0,
7041,11,0,0,0,
7041,12,0,0,0,
7041,13,0,0,0,
7041,14,0,0,0,
7042,1,0,0,0,
7042,2,0,0,0,
7042,3,0,0,0,
7042,4,0,0,0,
7042,5,0,0,0,
7042,6,0,0,0,
7042,7,27,14,13,
7042,8,0,0,0,
7042,9,0,0,0,
7042,10,0,0,0,
7042,11,0,0,0,
7042,12,0,0,0,
7042,13,0,0,0,
7042,14,0,0,0,
7043,1,0,0,0,
7043,2,0,0,0,
7043,3,0,0,0,
7043,4,0,0,0,
7043,5,0,0,0,
7043,6,0,0,0,
7043,7,23,14,9,
7043,8,0,0,0,
7043,9,0,0,0,
7043,10,0,0,0,
7043,11,0,0,0,
7043,12,0,0,0,
7043,13,0,0,0,
7043,14,0,0,0,
7044,1,0,0,0,
7044,2,0,0,0,
7044,3,0,0,0,
7044,4,0,0,0,
7044,5,0,0,0,
7044,6,0,0,0,
7044,7,68,58,10,
7044,8,0,0,0,
7044,9,0,0,0,
7044,10,0,0,0,
7044,11,0,0,0,
7044,12,0,0,0,
7044,13,0,0,0,
7044,14,0,0,0,
7045,1,0,0,0,
7045,2,0,0,0,
7045,3,0,0,0,
7045,4,0,0,0,
7045,5,0,0,0,
7045,6,0,0,0,
7045,7,19,18,1,
7045,8,0,0,0,
7045,9,0,0,0,
7045,10,0,0,0,
7045,11,0,0,0,
7045,12,0,0,0,
7045,13,0,0,0,
7045,14,0,0,0,
7046,1,0,0,0,
7046,2,0,0,0,
7046,3,0,0,0,
7046,4,0,0,0,
7046,5,0,0,0,
7046,6,0,0,0,
7046,7,60,42,18,
7046,8,0,0,0,
7046,9,0,0,0,
7046,10,0,0,0,
7046,11,0,0,0,
7046,12,0,0,0,
7046,13,0,0,0,
7046,14,0,0,0,
7047,1,0,0,0,
7047,2,0,0,0,
7047,3,0,0,0,
7047,4,0,0,0,
7047,5,0,0,0,
7047,6,0,0,0,
7047,7,33,29,4,
7047,8,0,0,0,
7047,9,0,0,0,
7047,10,0,0,0,
7047,11,0,0,0,
7047,12,0,0,0,
7047,13,0,0,0,
7047,14,0,0,0,
7048,1,0,0,0,
7048,2,0,0,0,
7048,3,0,0,0,
7048,4,0,0,0,
7048,5,0,0,0,
7048,6,0,0,0,
7048,7,58,48,10,
7048,8,0,0,0,
7048,9,0,0,0,
7048,10,0,0,0,
7048,11,0,0,0,
7048,12,0,0,0,
7048,13,0,0,0,
7048,14,0,0,0,
7049,1,0,0,0,
7049,2,0,0,0,
7049,3,0,0,0,
7049,4,0,0,0,
7049,5,0,0,0,
7049,6,0,0,0,
7049,7,15,14,1,
7049,8,0,0,0,
7049,9,0,0,0,
7049,10,0,0,0,
7049,11,0,0,0,
7049,12,0,0,0,
7049,13,0,0,0,
7049,14,0,0,0,
7050,1,0,0,0,
7050,2,0,0,0,
7050,3,0,0,0,
7050,4,0,0,0,
7050,5,0,0,0,
7050,6,0,0,0,
7050,7,18,12,6,
7050,8,0,0,0,
7050,9,0,0,0,
7050,10,0,0,0,
7050,11,0,0,0,
7050,12,0,0,0,
7050,13,0,0,0,
7050,14,0,0,0,
7051,1,0,0,0,
7051,2,0,0,0,
7051,3,0,0,0,
7051,4,0,0,0,
7051,5,0,0,0,
7051,6,0,0,0,
7051,7,57,39,18,
7051,8,0,0,0,
7051,9,0,0,0,
7051,10,0,0,0,
7051,11,0,0,0,
7051,12,0,0,0,
7051,13,0,0,0,
7051,14,0,0,0,
7052,1,0,0,0,
7052,2,0,0,0,
7052,3,0,0,0,
7052,4,0,0,0,
7052,5,0,0,0,
7052,6,0,0,0,
7052,7,172,135,37,
7052,8,0,0,0,
7052,9,0,0,0,
7052,10,0,0,0,
7052,11,0,0,0,
7052,12,0,0,0,
7052,13,0,0,0,
7052,14,0,0,0,
7053,1,7,5,2,
7053,2,0,0,0,
7053,3,0,0,0,
7053,4,0,0,0,
7053,5,0,0,0,
7053,6,0,0,0,
7053,7,10,8,2,
7053,8,0,0,0,
7053,9,0,0,0,
7053,10,0,0,0,
7053,11,0,0,0,
7053,12,0,0,0,
7053,13,0,0,0,
7053,14,0,0,0,
7054,1,0,0,0,
7054,2,0,0,0,
7054,3,0,0,0,
7054,4,0,0,0,
7054,5,0,0,0,
7054,6,0,0,0,
7054,7,46,36,10,
7054,8,0,0,0,
7054,9,0,0,0,
7054,10,0,0,0,
7054,11,0,0,0,
7054,12,0,0,0,
7054,13,0,0,0,
7054,14,0,0,0,
7055,1,0,0,0,
7055,2,0,0,0,
7055,3,0,0,0,
7055,4,0,0,0,
7055,5,0,0,0,
7055,6,0,0,0,
7055,7,20,13,7,
7055,8,0,0,0,
7055,9,0,0,0,
7055,10,0,0,0,
7055,11,0,0,0,
7055,12,0,0,0,
7055,13,0,0,0,
7055,14,0,0,0,
7056,1,0,0,0,
7056,2,2,2,0,
7056,3,0,0,0,
7056,4,0,0,0,
7056,5,0,0,0,
7056,6,0,0,0,
7056,7,26,26,0,
7056,8,0,0,0,
7056,9,0,0,0,
7056,10,0,0,0,
7056,11,0,0,0,
7056,12,0,0,0,
7056,13,0,0,0,
7056,14,0,0,0,
7057,1,4,4,0,
7057,2,0,0,0,
7057,3,0,0,0,
7057,4,0,0,0,
7057,5,0,0,0,
7057,6,0,0,0,
7057,7,103,72,31,
7057,8,0,0,0,
7057,9,0,0,0,
7057,10,0,0,0,
7057,11,0,0,0,
7057,12,0,0,0,
7057,13,0,0,0,
7057,14,0,0,0,
7058,1,0,0,0,
7058,2,0,0,0,
7058,3,0,0,0,
7058,4,0,0,0,
7058,5,0,0,0,
7058,6,0,0,0,
7058,7,17,17,0,
7058,8,0,0,0,
7058,9,0,0,0,
7058,10,0,0,0,
7058,11,0,0,0,
7058,12,0,0,0,
7058,13,0,0,0,
7058,14,0,0,0,
7059,1,0,0,0,
7059,2,0,0,0,
7059,3,147,114,33,
7059,4,0,0,0,
7059,5,0,0,0,
7059,6,0,0,0,
7059,7,0,0,0,
7059,8,0,0,0,
7059,9,0,0,0,
7059,10,0,0,0,
7059,11,0,0,0,
7059,12,0,0,0,
7059,13,0,0,0,
7059,14,0,0,0,
7060,1,0,0,0,
7060,2,0,0,0,
7060,3,0,0,0,
7060,4,0,0,0,
7060,5,0,0,0,
7060,6,0,0,0,
7060,7,29,21,8,
7060,8,0,0,0,
7060,9,0,0,0,
7060,10,0,0,0,
7060,11,0,0,0,
7060,12,0,0,0,
7060,13,0,0,0,
7060,14,0,0,0,
7061,1,0,0,0,
7061,2,0,0,0,
7061,3,0,0,0,
7061,4,0,0,0,
7061,5,0,0,0,
7061,6,0,0,0,
7061,7,140,109,31,
7061,8,0,0,0,
7061,9,0,0,0,
7061,10,0,0,0,
7061,11,0,0,0,
7061,12,0,0,0,
7061,13,0,0,0,
7061,14,0,0,0,
7062,1,0,0,0,
7062,2,0,0,0,
7062,3,0,0,0,
7062,4,0,0,0,
7062,5,0,0,0,
7062,6,0,0,0,
7062,7,38,31,7,
7062,8,0,0,0,
7062,9,0,0,0,
7062,10,0,0,0,
7062,11,0,0,0,
7062,12,0,0,0,
7062,13,0,0,0,
7062,14,0,0,0,
7063,1,0,0,0,
7063,2,0,0,0,
7063,3,0,0,0,
7063,4,0,0,0,
7063,5,0,0,0,
7063,6,0,0,0,
7063,7,14,11,3,
7063,8,0,0,0,
7063,9,0,0,0,
7063,10,0,0,0,
7063,11,0,0,0,
7063,12,0,0,0,
7063,13,0,0,0,
7063,14,0,0,0,
7064,1,0,0,0,
7064,2,0,0,0,
7064,3,0,0,0,
7064,4,0,0,0,
7064,5,0,0,0,
7064,6,0,0,0,
7064,7,36,29,7,
7064,8,0,0,0,
7064,9,0,0,0,
7064,10,0,0,0,
7064,11,0,0,0,
7064,12,0,0,0,
7064,13,0,0,0,
7064,14,0,0,0,
7065,1,0,0,0,
7065,2,0,0,0,
7065,3,0,0,0,
7065,4,0,0,0,
7065,5,0,0,0,
7065,6,0,0,0,
7065,7,156,116,40,
7065,8,0,0,0,
7065,9,0,0,0,
7065,10,0,0,0,
7065,11,0,0,0,
7065,12,0,0,0,
7065,13,0,0,0,
7065,14,0,0,0,
7066,1,0,0,0,
7066,2,0,0,0,
7066,3,0,0,0,
7066,4,0,0,0,
7066,5,0,0,0,
7066,6,0,0,0,
7066,7,17,17,0,
7066,8,0,0,0,
7066,9,0,0,0,
7066,10,0,0,0,
7066,11,0,0,0,
7066,12,0,0,0,
7066,13,0,0,0,
7066,14,0,0,0,
7067,1,0,0,0,
7067,2,0,0,0,
7067,3,0,0,0,
7067,4,0,0,0,
7067,5,0,0,0,
7067,6,0,0,0,
7067,7,27,17,10,
7067,8,0,0,0,
7067,9,0,0,0,
7067,10,0,0,0,
7067,11,0,0,0,
7067,12,0,0,0,
7067,13,0,0,0,
7067,14,0,0,0,
7068,1,0,0,0,
7068,2,0,0,0,
7068,3,0,0,0,
7068,4,0,0,0,
7068,5,0,0,0,
7068,6,0,0,0,
7068,7,50,36,14,
7068,8,0,0,0,
7068,9,0,0,0,
7068,10,0,0,0,
7068,11,0,0,0,
7068,12,0,0,0,
7068,13,0,0,0,
7068,14,0,0,0,
7069,1,0,0,0,
7069,2,0,0,0,
7069,3,0,0,0,
7069,4,109,71,38,
7069,5,0,0,0,
7069,6,0,0,0,
7069,7,0,0,0,
7069,8,0,0,0,
7069,9,0,0,0,
7069,10,0,0,0,
7069,11,0,0,0,
7069,12,0,0,0,
7069,13,0,0,0,
7069,14,0,0,0,
7070,1,5,5,0,
7070,2,0,0,0,
7070,3,0,0,0,
7070,4,0,0,0,
7070,5,0,0,0,
7070,6,0,0,0,
7070,7,25,24,1,
7070,8,0,0,0,
7070,9,0,0,0,
7070,10,0,0,0,
7070,11,0,0,0,
7070,12,0,0,0,
7070,13,0,0,0,
7070,14,0,0,0,
7071,1,0,0,0,
7071,2,0,0,0,
7071,3,0,0,0,
7071,4,0,0,0,
7071,5,0,0,0,
7071,6,0,0,0,
7071,7,62,52,10,
7071,8,0,0,0,
7071,9,0,0,0,
7071,10,0,0,0,
7071,11,0,0,0,
7071,12,0,0,0,
7071,13,0,0,0,
7071,14,0,0,0,
7072,1,0,0,0,
7072,2,0,0,0,
7072,3,0,0,0,
7072,4,0,0,0,
7072,5,0,0,0,
7072,6,0,0,0,
7072,7,22,16,6,
7072,8,0,0,0,
7072,9,0,0,0,
7072,10,0,0,0,
7072,11,0,0,0,
7072,12,0,0,0,
7072,13,0,0,0,
7072,14,0,0,0,
7073,1,0,0,0,
7073,2,0,0,0,
7073,3,0,0,0,
7073,4,0,0,0,
7073,5,0,0,0,
7073,6,0,0,0,
7073,7,14,10,4,
7073,8,0,0,0,
7073,9,0,0,0,
7073,10,0,0,0,
7073,11,0,0,0,
7073,12,0,0,0,
7073,13,0,0,0,
7073,14,0,0,0,
7074,1,0,0,0,
7074,2,0,0,0,
7074,3,0,0,0,
7074,4,0,0,0,
7074,5,0,0,0,
7074,6,0,0,0,
7074,7,100,72,28,
7074,8,0,0,0,
7074,9,0,0,0,
7074,10,0,0,0,
7074,11,0,0,0,
7074,12,0,0,0,
7074,13,0,0,0,
7074,14,0,0,0,
7075,1,0,0,0,
7075,2,0,0,0,
7075,3,0,0,0,
7075,4,0,0,0,
7075,5,0,0,0,
7075,6,0,0,0,
7075,7,42,37,5,
7075,8,0,0,0,
7075,9,0,0,0,
7075,10,0,0,0,
7075,11,0,0,0,
7075,12,0,0,0,
7075,13,0,0,0,
7075,14,0,0,0,
7076,1,0,0,0,
7076,2,0,0,0,
7076,3,0,0,0,
7076,4,0,0,0,
7076,5,0,0,0,
7076,6,0,0,0,
7076,7,39,37,2,
7076,8,0,0,0,
7076,9,0,0,0,
7076,10,0,0,0,
7076,11,0,0,0,
7076,12,0,0,0,
7076,13,0,0,0,
7076,14,0,0,0,
7077,1,0,0,0,
7077,2,0,0,0,
7077,3,0,0,0,
7077,4,0,0,0,
7077,5,0,0,0,
7077,6,0,0,0,
7077,7,79,65,14,
7077,8,0,0,0,
7077,9,0,0,0,
7077,10,0,0,0,
7077,11,0,0,0,
7077,12,0,0,0,
7077,13,0,0,0,
7077,14,0,0,0,
7078,1,0,0,0,
7078,2,34,20,14,
7078,3,0,0,0,
7078,4,0,0,0,
7078,5,0,0,0,
7078,6,0,0,0,
7078,7,403,305,98,
7078,8,0,0,0,
7078,9,0,0,0,
7078,10,0,0,0,
7078,11,0,0,0,
7078,12,0,0,0,
7078,13,0,0,0,
7078,14,0,0,0,
7079,1,0,0,0,
7079,2,0,0,0,
7079,3,0,0,0,
7079,4,0,0,0,
7079,5,0,0,0,
7079,6,0,0,0,
7079,7,37,29,8,
7079,8,0,0,0,
7079,9,0,0,0,
7079,10,0,0,0,
7079,11,0,0,0,
7079,12,0,0,0,
7079,13,0,0,0,
7079,14,0,0,0,
7080,1,0,0,0,
7080,2,0,0,0,
7080,3,0,0,0,
7080,4,0,0,0,
7080,5,0,0,0,
7080,6,0,0,0,
7080,7,24,20,4,
7080,8,0,0,0,
7080,9,0,0,0,
7080,10,0,0,0,
