ubicageo_f,tipoinfo_i,siaplica
20245,10,NA
20245,11,NA
20245,12,NA
20245,13,NA
20245,14,NA
20245,15,NA
20245,16,NA
20245,17,NA
20245,99,NA
20246,1,NA
20246,2,NA
20246,3,NA
20246,4,NA
20246,5,NA
20246,6,NA
20246,7,NA
20246,8,NA
20246,9,NA
20246,10,NA
20246,11,NA
20246,12,NA
20246,13,NA
20246,14,NA
20246,15,NA
20246,16,NA
20246,17,NA
20246,99,NA
20247,1,NA
20247,2,NA
20247,3,NA
20247,4,NA
20247,5,NA
20247,6,NA
20247,7,NA
20247,8,NA
20247,9,NA
20247,10,NA
20247,11,NA
20247,12,NA
20247,13,NA
20247,14,NA
20247,15,NA
20247,16,NA
20247,17,NA
20247,99,NA
20248,1,NA
20248,2,NA
20248,3,NA
20248,4,NA
20248,5,NA
20248,6,NA
20248,7,NA
20248,8,NA
20248,9,NA
20248,10,NA
20248,11,NA
20248,12,NA
20248,13,NA
20248,14,NA
20248,15,NA
20248,16,NA
20248,17,NA
20248,99,NA
20249,1,NA
20249,2,NA
20249,3,NA
20249,4,NA
20249,5,NA
20249,6,NA
20249,7,NA
20249,8,NA
20249,9,NA
20249,10,NA
20249,11,NA
20249,12,NA
20249,13,NA
20249,14,NA
20249,15,NA
20249,16,NA
20249,17,NA
20249,99,NA
20250,1,NA
20250,2,NA
20250,3,NA
20250,4,NA
20250,5,NA
20250,6,NA
20250,7,NA
20250,8,NA
20250,9,NA
20250,10,NA
20250,11,NA
20250,12,NA
20250,13,NA
20250,14,NA
20250,15,NA
20250,16,NA
20250,17,NA
20250,99,NA
20251,1,NA
20251,2,NA
20251,3,NA
20251,4,NA
20251,5,NA
20251,6,NA
20251,7,NA
20251,8,NA
20251,9,NA
20251,10,NA
20251,11,NA
20251,12,NA
20251,13,NA
20251,14,NA
20251,15,NA
20251,16,NA
20251,17,NA
20251,99,NA
20252,1,NA
20252,2,NA
20252,3,NA
20252,4,NA
20252,5,NA
20252,6,NA
20252,7,NA
20252,8,NA
20252,9,NA
20252,10,NA
20252,11,NA
20252,12,NA
20252,13,NA
20252,14,NA
20252,15,NA
20252,16,NA
20252,17,NA
20252,99,NA
20253,1,NA
20253,2,NA
20253,3,NA
20253,4,NA
20253,5,NA
20253,6,NA
20253,7,NA
20253,8,NA
20253,9,NA
20253,10,NA
20253,11,NA
20253,12,NA
20253,13,NA
20253,14,NA
20253,15,NA
20253,16,NA
20253,17,NA
20253,99,NA
20254,1,NA
20254,2,NA
20254,3,NA
20254,4,NA
20254,5,NA
20254,6,NA
20254,7,NA
20254,8,NA
20254,9,NA
20254,10,NA
20254,11,NA
20254,12,NA
20254,13,NA
20254,14,NA
20254,15,NA
20254,16,NA
20254,17,NA
20254,99,NA
20255,1,NA
20255,2,NA
20255,3,NA
20255,4,NA
20255,5,NA
20255,6,NA
20255,7,NA
20255,8,NA
20255,9,NA
20255,10,NA
20255,11,NA
20255,12,NA
20255,13,NA
20255,14,NA
20255,15,NA
20255,16,NA
20255,17,NA
20255,99,NA
20256,1,NA
20256,2,NA
20256,3,NA
20256,4,NA
20256,5,NA
20256,6,NA
20256,7,NA
20256,8,NA
20256,9,NA
20256,10,NA
20256,11,NA
20256,12,NA
20256,13,NA
20256,14,NA
20256,15,NA
20256,16,NA
20256,17,NA
20256,99,NA
20257,1,NA
20257,2,NA
20257,3,NA
20257,4,NA
20257,5,NA
20257,6,NA
20257,7,NA
20257,8,NA
20257,9,NA
20257,10,NA
20257,11,NA
20257,12,NA
20257,13,NA
20257,14,NA
20257,15,NA
20257,16,NA
20257,17,NA
20257,99,NA
20258,1,NA
20258,2,NA
20258,3,NA
20258,4,NA
20258,5,NA
20258,6,NA
20258,7,NA
20258,8,NA
20258,9,NA
20258,10,NA
20258,11,NA
20258,12,NA
20258,13,NA
20258,14,NA
20258,15,NA
20258,16,NA
20258,17,NA
20258,99,NA
20259,1,NA
20259,2,NA
20259,3,NA
20259,4,NA
20259,5,NA
20259,6,NA
20259,7,NA
20259,8,NA
20259,9,NA
20259,10,NA
20259,11,NA
20259,12,NA
20259,13,NA
20259,14,NA
20259,15,NA
20259,16,NA
20259,17,NA
20259,99,NA
20260,1,NA
20260,2,NA
20260,3,NA
20260,4,NA
20260,5,NA
20260,6,NA
20260,7,NA
20260,8,NA
20260,9,NA
20260,10,NA
20260,11,NA
20260,12,NA
20260,13,NA
20260,14,NA
20260,15,NA
20260,16,NA
20260,17,NA
20260,99,NA
20261,1,NA
20261,2,NA
20261,3,NA
20261,4,NA
20261,5,NA
20261,6,NA
20261,7,NA
20261,8,NA
20261,9,NA
20261,10,NA
20261,11,NA
20261,12,NA
20261,13,NA
20261,14,NA
20261,15,NA
20261,16,NA
20261,17,NA
20261,99,NA
20262,1,NA
20262,2,NA
20262,3,NA
20262,4,NA
20262,5,NA
20262,6,NA
20262,7,NA
20262,8,NA
20262,9,NA
20262,10,NA
20262,11,NA
20262,12,NA
20262,13,NA
20262,14,NA
20262,15,NA
20262,16,NA
20262,17,NA
20262,99,NA
20263,1,NA
20263,2,NA
20263,3,NA
20263,4,NA
20263,5,NA
20263,6,NA
20263,7,NA
20263,8,NA
20263,9,NA
20263,10,NA
20263,11,NA
20263,12,NA
20263,13,NA
20263,14,NA
20263,15,NA
20263,16,NA
20263,17,NA
20263,99,NA
20264,1,NA
20264,2,NA
20264,3,NA
20264,4,NA
20264,5,NA
20264,6,NA
20264,7,NA
20264,8,NA
20264,9,NA
20264,10,NA
20264,11,NA
20264,12,NA
20264,13,NA
20264,14,NA
20264,15,NA
20264,16,NA
20264,17,NA
20264,99,NA
20265,1,NA
20265,2,NA
20265,3,NA
20265,4,NA
20265,5,NA
20265,6,NA
20265,7,NA
20265,8,NA
20265,9,NA
20265,10,NA
20265,11,NA
20265,12,NA
20265,13,NA
20265,14,NA
20265,15,NA
20265,16,NA
20265,17,NA
20265,99,NA
20266,1,NA
20266,2,NA
20266,3,NA
20266,4,NA
20266,5,NA
20266,6,NA
20266,7,NA
20266,8,NA
20266,9,NA
20266,10,NA
20266,11,NA
20266,12,NA
20266,13,NA
20266,14,NA
20266,15,NA
20266,16,NA
20266,17,NA
20266,99,NA
20267,1,NA
20267,2,NA
20267,3,NA
20267,4,NA
20267,5,NA
20267,6,NA
20267,7,NA
20267,8,NA
20267,9,NA
20267,10,NA
20267,11,NA
20267,12,NA
20267,13,NA
20267,14,NA
20267,15,NA
20267,16,NA
20267,17,NA
20267,99,NA
20268,1,NA
20268,2,NA
20268,3,NA
20268,4,NA
20268,5,NA
20268,6,NA
20268,7,NA
20268,8,NA
20268,9,NA
20268,10,NA
20268,11,NA
20268,12,NA
20268,13,NA
20268,14,NA
20268,15,NA
20268,16,NA
20268,17,NA
20268,99,NA
20269,1,NA
20269,2,NA
20269,3,NA
20269,4,NA
20269,5,NA
20269,6,NA
20269,7,NA
20269,8,NA
20269,9,NA
20269,10,NA
20269,11,NA
20269,12,NA
20269,13,NA
20269,14,NA
20269,15,NA
20269,16,NA
20269,17,NA
20269,99,NA
20270,1,NA
20270,2,NA
20270,3,NA
20270,4,NA
20270,5,NA
20270,6,NA
20270,7,NA
20270,8,NA
20270,9,NA
20270,10,NA
20270,11,NA
20270,12,NA
20270,13,NA
20270,14,NA
20270,15,NA
20270,16,NA
20270,17,NA
20270,99,NA
20271,1,NA
20271,2,NA
20271,3,NA
20271,4,NA
20271,5,NA
20271,6,NA
20271,7,NA
20271,8,NA
20271,9,NA
20271,10,NA
20271,11,NA
20271,12,NA
20271,13,NA
20271,14,NA
20271,15,NA
20271,16,NA
20271,17,NA
20271,99,NA
20272,1,NA
20272,2,NA
20272,3,NA
20272,4,NA
20272,5,NA
20272,6,NA
20272,7,NA
20272,8,NA
20272,9,NA
20272,10,NA
20272,11,NA
20272,12,NA
20272,13,NA
20272,14,NA
20272,15,NA
20272,16,NA
20272,17,NA
20272,99,NA
20273,1,NA
20273,2,NA
20273,3,NA
20273,4,NA
20273,5,NA
20273,6,NA
20273,7,NA
20273,8,NA
20273,9,NA
20273,10,NA
20273,11,NA
20273,12,NA
20273,13,NA
20273,14,NA
20273,15,NA
20273,16,NA
20273,17,NA
20273,99,NA
20274,1,NA
20274,2,NA
20274,3,NA
20274,4,NA
20274,5,NA
20274,6,NA
20274,7,NA
20274,8,NA
20274,9,NA
20274,10,NA
20274,11,NA
20274,12,NA
20274,13,NA
20274,14,NA
20274,15,NA
20274,16,NA
20274,17,NA
20274,99,NA
20275,1,NA
20275,2,NA
20275,3,NA
20275,4,NA
20275,5,NA
20275,6,NA
20275,7,NA
20275,8,NA
20275,9,NA
20275,10,NA
20275,11,NA
20275,12,NA
20275,13,NA
20275,14,NA
20275,15,NA
20275,16,NA
20275,17,NA
20275,99,NA
20276,1,NA
20276,2,NA
20276,3,NA
20276,4,NA
20276,5,NA
20276,6,NA
20276,7,NA
20276,8,NA
20276,9,NA
20276,10,NA
20276,11,NA
20276,12,NA
20276,13,NA
20276,14,NA
20276,15,NA
20276,16,NA
20276,17,NA
20276,99,NA
20277,1,NA
20277,2,NA
20277,3,NA
20277,4,NA
20277,5,NA
20277,6,NA
20277,7,NA
20277,8,NA
20277,9,NA
20277,10,NA
20277,11,NA
20277,12,NA
20277,13,NA
20277,14,NA
20277,15,NA
20277,16,NA
20277,17,NA
20277,99,NA
20278,1,NA
20278,2,NA
20278,3,NA
20278,4,NA
20278,5,NA
20278,6,NA
20278,7,NA
20278,8,NA
20278,9,NA
20278,10,NA
20278,11,NA
20278,12,NA
20278,13,NA
20278,14,NA
20278,15,NA
20278,16,NA
20278,17,NA
20278,99,NA
20279,1,NA
20279,2,NA
20279,3,NA
20279,4,NA
20279,5,NA
20279,6,NA
20279,7,NA
20279,8,NA
20279,9,NA
20279,10,NA
20279,11,NA
20279,12,NA
20279,13,NA
20279,14,NA
20279,15,NA
20279,16,NA
20279,17,NA
20279,99,NA
20280,1,NA
20280,2,NA
20280,3,NA
20280,4,NA
20280,5,NA
20280,6,NA
20280,7,NA
20280,8,NA
20280,9,NA
20280,10,NA
20280,11,NA
20280,12,NA
20280,13,NA
20280,14,NA
20280,15,NA
20280,16,NA
20280,17,NA
20280,99,NA
20281,1,NA
20281,2,NA
20281,3,NA
20281,4,NA
20281,5,NA
20281,6,NA
20281,7,NA
20281,8,NA
20281,9,NA
20281,10,NA
20281,11,NA
20281,12,NA
20281,13,NA
20281,14,NA
20281,15,NA
20281,16,NA
20281,17,NA
20281,99,NA
20282,1,NA
20282,2,NA
20282,3,NA
20282,4,NA
20282,5,NA
20282,6,NA
20282,7,NA
20282,8,NA
20282,9,NA
20282,10,NA
20282,11,NA
20282,12,NA
20282,13,NA
20282,14,NA
20282,15,NA
20282,16,NA
20282,17,NA
20282,99,NA
20283,1,NA
20283,2,NA
20283,3,NA
20283,4,NA
20283,5,NA
20283,6,NA
20283,7,NA
20283,8,NA
20283,9,NA
20283,10,NA
20283,11,NA
20283,12,NA
20283,13,NA
20283,14,NA
20283,15,NA
20283,16,NA
20283,17,NA
20283,99,NA
20284,1,NA
20284,2,NA
20284,3,NA
20284,4,NA
20284,5,NA
20284,6,NA
20284,7,NA
20284,8,NA
20284,9,NA
20284,10,NA
20284,11,NA
20284,12,NA
20284,13,NA
20284,14,NA
20284,15,NA
20284,16,NA
20284,17,NA
20284,99,NA
20285,1,NA
20285,2,NA
20285,3,NA
20285,4,NA
20285,5,NA
20285,6,NA
20285,7,NA
20285,8,NA
20285,9,NA
20285,10,NA
20285,11,NA
20285,12,NA
20285,13,NA
20285,14,NA
20285,15,NA
20285,16,NA
20285,17,NA
20285,99,NA
20286,1,NA
20286,2,NA
20286,3,NA
20286,4,NA
20286,5,NA
20286,6,NA
20286,7,NA
20286,8,NA
20286,9,NA
20286,10,NA
20286,11,NA
20286,12,NA
20286,13,NA
20286,14,NA
20286,15,NA
20286,16,NA
20286,17,NA
20286,99,NA
20287,1,NA
20287,2,NA
20287,3,NA
20287,4,NA
20287,5,NA
20287,6,NA
20287,7,NA
20287,8,NA
20287,9,NA
20287,10,NA
20287,11,NA
20287,12,NA
20287,13,NA
20287,14,NA
20287,15,NA
20287,16,NA
20287,17,NA
20287,99,NA
20288,1,NA
20288,2,NA
20288,3,NA
20288,4,NA
20288,5,NA
20288,6,NA
20288,7,NA
20288,8,NA
20288,9,NA
20288,10,NA
20288,11,NA
20288,12,NA
20288,13,NA
20288,14,NA
20288,15,NA
20288,16,NA
20288,17,NA
20288,99,NA
20289,1,NA
20289,2,NA
20289,3,NA
20289,4,NA
20289,5,NA
20289,6,NA
20289,7,NA
20289,8,NA
20289,9,NA
20289,10,NA
20289,11,NA
20289,12,NA
20289,13,NA
20289,14,NA
20289,15,NA
20289,16,NA
20289,17,NA
20289,99,NA
20290,1,NA
20290,2,NA
20290,3,NA
20290,4,NA
20290,5,NA
20290,6,NA
20290,7,NA
20290,8,NA
20290,9,NA
20290,10,NA
20290,11,NA
20290,12,NA
20290,13,NA
20290,14,NA
20290,15,NA
20290,16,NA
20290,17,NA
20290,99,NA
20291,1,NA
20291,2,NA
20291,3,NA
20291,4,NA
20291,5,NA
20291,6,NA
20291,7,NA
20291,8,NA
20291,9,NA
20291,10,NA
20291,11,NA
20291,12,NA
20291,13,NA
20291,14,NA
20291,15,NA
20291,16,NA
20291,17,NA
20291,99,NA
20292,1,NA
20292,2,NA
20292,3,NA
20292,4,NA
20292,5,NA
20292,6,NA
20292,7,NA
20292,8,NA
20292,9,NA
20292,10,NA
20292,11,NA
20292,12,NA
20292,13,NA
20292,14,NA
20292,15,NA
20292,16,NA
20292,17,NA
20292,99,NA
20293,1,NA
20293,2,NA
20293,3,NA
20293,4,NA
20293,5,NA
20293,6,NA
20293,7,NA
20293,8,NA
20293,9,NA
20293,10,NA
20293,11,NA
20293,12,NA
20293,13,NA
20293,14,NA
20293,15,NA
20293,16,NA
20293,17,NA
20293,99,NA
20294,1,NA
20294,2,NA
20294,3,NA
20294,4,NA
20294,5,NA
20294,6,NA
20294,7,NA
20294,8,NA
20294,9,NA
20294,10,NA
20294,11,NA
20294,12,NA
20294,13,NA
20294,14,NA
20294,15,NA
20294,16,NA
20294,17,NA
20294,99,NA
20295,1,NA
20295,2,NA
20295,3,NA
20295,4,NA
20295,5,NA
20295,6,NA
20295,7,NA
20295,8,NA
20295,9,NA
20295,10,NA
20295,11,NA
20295,12,NA
20295,13,NA
20295,14,NA
20295,15,NA
20295,16,NA
20295,17,NA
20295,99,NA
20296,1,NA
20296,2,NA
20296,3,NA
20296,4,NA
20296,5,NA
20296,6,NA
20296,7,NA
20296,8,NA
20296,9,NA
20296,10,NA
20296,11,NA
20296,12,NA
20296,13,NA
20296,14,NA
20296,15,NA
20296,16,NA
20296,17,NA
20296,99,NA
20297,1,NA
20297,2,NA
20297,3,NA
20297,4,NA
20297,5,NA
20297,6,NA
20297,7,NA
20297,8,NA
20297,9,NA
20297,10,NA
20297,11,NA
20297,12,NA
20297,13,NA
20297,14,NA
20297,15,NA
20297,16,NA
20297,17,NA
20297,99,NA
20298,1,NA
20298,2,NA
20298,3,NA
20298,4,NA
20298,5,NA
20298,6,NA
20298,7,NA
20298,8,NA
20298,9,NA
20298,10,NA
20298,11,NA
20298,12,NA
20298,13,NA
20298,14,NA
20298,15,NA
20298,16,NA
20298,17,NA
20298,99,NA
20299,1,NA
20299,2,NA
20299,3,NA
20299,4,NA
20299,5,NA
20299,6,NA
20299,7,NA
20299,8,NA
20299,9,NA
20299,10,NA
20299,11,NA
20299,12,NA
20299,13,NA
20299,14,NA
20299,15,NA
20299,16,NA
20299,17,NA
20299,99,NA
20300,1,NA
20300,2,NA
20300,3,NA
20300,4,NA
20300,5,NA
20300,6,NA
20300,7,NA
20300,8,NA
20300,9,NA
20300,10,NA
20300,11,NA
20300,12,NA
20300,13,NA
20300,14,NA
20300,15,NA
20300,16,NA
20300,17,NA
20300,99,NA
20301,1,NA
20301,2,NA
20301,3,NA
20301,4,NA
20301,5,NA
20301,6,NA
20301,7,NA
20301,8,NA
20301,9,NA
20301,10,NA
20301,11,NA
20301,12,NA
20301,13,NA
20301,14,NA
20301,15,NA
20301,16,NA
20301,17,NA
20301,99,NA
20302,1,NA
20302,2,NA
20302,3,NA
20302,4,NA
20302,5,NA
20302,6,NA
20302,7,NA
20302,8,NA
20302,9,NA
20302,10,NA
20302,11,NA
20302,12,NA
20302,13,NA
20302,14,NA
20302,15,NA
20302,16,NA
20302,17,NA
20302,99,NA
20303,1,NA
20303,2,NA
20303,3,NA
20303,4,NA
20303,5,NA
20303,6,NA
20303,7,NA
20303,8,NA
20303,9,NA
20303,10,NA
20303,11,NA
20303,12,NA
20303,13,NA
20303,14,NA
20303,15,NA
20303,16,NA
20303,17,NA
20303,99,NA
20304,1,NA
20304,2,NA
20304,3,NA
20304,4,NA
20304,5,NA
20304,6,NA
20304,7,NA
20304,8,NA
20304,9,NA
20304,10,NA
20304,11,NA
20304,12,NA
20304,13,NA
20304,14,NA
20304,15,NA
20304,16,NA
20304,17,NA
20304,99,NA
20305,1,NA
20305,2,NA
20305,3,NA
20305,4,NA
20305,5,NA
20305,6,NA
20305,7,NA
20305,8,NA
20305,9,NA
20305,10,NA
20305,11,NA
20305,12,NA
20305,13,NA
20305,14,NA
20305,15,NA
20305,16,NA
20305,17,NA
20305,99,NA
20306,1,NA
20306,2,NA
20306,3,NA
20306,4,NA
20306,5,NA
20306,6,NA
20306,7,NA
20306,8,NA
20306,9,NA
20306,10,NA
20306,11,NA
20306,12,NA
20306,13,NA
20306,14,NA
20306,15,NA
20306,16,NA
20306,17,NA
20306,99,NA
20307,1,NA
20307,2,NA
20307,3,NA
20307,4,NA
20307,5,NA
20307,6,NA
20307,7,NA
20307,8,NA
20307,9,NA
20307,10,NA
20307,11,NA
20307,12,NA
20307,13,NA
20307,14,NA
20307,15,NA
20307,16,NA
20307,17,NA
20307,99,NA
20308,1,NA
20308,2,NA
20308,3,NA
20308,4,NA
20308,5,NA
20308,6,NA
20308,7,NA
20308,8,NA
20308,9,NA
20308,10,NA
20308,11,NA
20308,12,NA
20308,13,NA
20308,14,NA
20308,15,NA
20308,16,NA
20308,17,NA
20308,99,NA
20309,1,NA
20309,2,NA
20309,3,NA
20309,4,NA
20309,5,NA
20309,6,NA
20309,7,NA
20309,8,NA
20309,9,NA
20309,10,NA
20309,11,NA
20309,12,NA
20309,13,NA
20309,14,NA
20309,15,NA
20309,16,NA
20309,17,NA
20309,99,NA
20310,1,NA
20310,2,NA
20310,3,NA
20310,4,NA
20310,5,NA
20310,6,NA
20310,7,NA
20310,8,NA
20310,9,NA
20310,10,NA
20310,11,NA
20310,12,NA
20310,13,NA
20310,14,NA
20310,15,NA
20310,16,NA
20310,17,NA
20310,99,NA
20311,1,NA
20311,2,NA
20311,3,NA
20311,4,NA
20311,5,NA
20311,6,NA
20311,7,NA
20311,8,NA
20311,9,NA
20311,10,NA
20311,11,NA
20311,12,NA
20311,13,NA
20311,14,NA
20311,15,NA
20311,16,NA
20311,17,NA
20311,99,NA
20312,1,NA
20312,2,NA
20312,3,NA
20312,4,NA
20312,5,NA
20312,6,NA
20312,7,NA
20312,8,NA
20312,9,NA
20312,10,NA
20312,11,NA
20312,12,NA
20312,13,NA
20312,14,NA
20312,15,NA
20312,16,NA
20312,17,NA
20312,99,NA
20313,1,NA
20313,2,NA
20313,3,NA
20313,4,NA
20313,5,NA
20313,6,NA
20313,7,NA
20313,8,NA
20313,9,NA
20313,10,NA
20313,11,NA
20313,12,NA
20313,13,NA
20313,14,NA
20313,15,NA
20313,16,NA
20313,17,NA
20313,99,NA
20314,1,NA
20314,2,NA
20314,3,NA
20314,4,NA
20314,5,NA
20314,6,NA
20314,7,NA
20314,8,NA
20314,9,NA
20314,10,NA
20314,11,NA
20314,12,NA
20314,13,NA
20314,14,NA
20314,15,NA
20314,16,NA
20314,17,NA
20314,99,NA
20315,1,NA
20315,2,NA
20315,3,NA
20315,4,NA
20315,5,NA
20315,6,NA
20315,7,NA
20315,8,NA
20315,9,NA
20315,10,NA
20315,11,NA
20315,12,NA
20315,13,NA
20315,14,NA
20315,15,NA
20315,16,NA
20315,17,NA
20315,99,NA
20316,1,NA
20316,2,NA
20316,3,NA
20316,4,NA
20316,5,NA
20316,6,NA
20316,7,NA
20316,8,NA
20316,9,NA
20316,10,NA
20316,11,NA
20316,12,NA
20316,13,NA
20316,14,NA
20316,15,NA
20316,16,NA
20316,17,NA
20316,99,NA
20317,1,NA
20317,2,NA
20317,3,NA
20317,4,NA
20317,5,NA
20317,6,NA
20317,7,NA
20317,8,NA
20317,9,NA
20317,10,NA
20317,11,NA
20317,12,NA
20317,13,NA
20317,14,NA
20317,15,NA
20317,16,NA
20317,17,NA
20317,99,NA
20318,1,NA
20318,2,NA
20318,3,NA
20318,4,NA
20318,5,NA
20318,6,NA
20318,7,NA
20318,8,NA
20318,9,NA
20318,10,NA
20318,11,NA
20318,12,NA
20318,13,NA
20318,14,NA
20318,15,NA
20318,16,NA
20318,17,NA
20318,99,NA
20319,1,NA
20319,2,NA
20319,3,NA
20319,4,NA
20319,5,NA
20319,6,NA
20319,7,NA
20319,8,NA
20319,9,NA
20319,10,NA
20319,11,NA
20319,12,NA
20319,13,NA
20319,14,NA
20319,15,NA
20319,16,NA
20319,17,NA
20319,99,NA
20320,1,NA
20320,2,NA
20320,3,NA
20320,4,NA
20320,5,NA
20320,6,NA
20320,7,NA
20320,8,NA
20320,9,NA
20320,10,NA
20320,11,NA
20320,12,NA
20320,13,NA
20320,14,NA
20320,15,NA
20320,16,NA
20320,17,NA
20320,99,NA
20321,1,NA
20321,2,NA
20321,3,NA
20321,4,NA
20321,5,NA
20321,6,NA
20321,7,NA
20321,8,NA
20321,9,NA
20321,10,NA
20321,11,NA
20321,12,NA
20321,13,NA
20321,14,NA
20321,15,NA
20321,16,NA
20321,17,NA
20321,99,NA
20322,1,NA
20322,2,NA
20322,3,NA
20322,4,NA
20322,5,NA
20322,6,NA
20322,7,NA
20322,8,NA
20322,9,NA
20322,10,NA
20322,11,NA
20322,12,NA
20322,13,NA
20322,14,NA
20322,15,NA
20322,16,NA
20322,17,NA
20322,99,NA
20323,1,NA
20323,2,NA
20323,3,NA
20323,4,NA
20323,5,NA
20323,6,NA
20323,7,NA
20323,8,NA
20323,9,NA
20323,10,NA
20323,11,NA
20323,12,NA
20323,13,NA
20323,14,NA
20323,15,NA
20323,16,NA
20323,17,NA
20323,99,NA
20324,1,NA
20324,2,NA
20324,3,NA
20324,4,NA
20324,5,NA
20324,6,NA
20324,7,NA
20324,8,NA
20324,9,NA
20324,10,NA
20324,11,NA
20324,12,NA
20324,13,NA
20324,14,NA
20324,15,NA
20324,16,NA
20324,17,NA
20324,99,NA
20325,1,NA
20325,2,NA
20325,3,NA
20325,4,NA
20325,5,NA
20325,6,NA
20325,7,NA
20325,8,NA
20325,9,NA
20325,10,NA
20325,11,NA
20325,12,NA
20325,13,NA
20325,14,NA
20325,15,NA
20325,16,NA
20325,17,NA
20325,99,NA
20326,1,NA
20326,2,NA
20326,3,NA
20326,4,NA
20326,5,NA
20326,6,NA
20326,7,NA
20326,8,NA
20326,9,NA
20326,10,NA
20326,11,NA
20326,12,NA
20326,13,NA
20326,14,NA
20326,15,NA
20326,16,NA
20326,17,NA
20326,99,NA
20327,1,NA
20327,2,NA
20327,3,NA
20327,4,NA
20327,5,NA
20327,6,NA
20327,7,NA
20327,8,NA
20327,9,NA
20327,10,NA
20327,11,NA
20327,12,NA
20327,13,NA
20327,14,NA
20327,15,NA
20327,16,NA
20327,17,NA
20327,99,NA
20328,1,NA
20328,2,NA
20328,3,NA
20328,4,NA
20328,5,NA
20328,6,NA
20328,7,NA
20328,8,NA
20328,9,NA
20328,10,NA
20328,11,NA
20328,12,NA
20328,13,NA
20328,14,NA
20328,15,NA
20328,16,NA
20328,17,NA
20328,99,NA
20329,1,NA
20329,2,NA
20329,3,NA
20329,4,NA
20329,5,NA
20329,6,NA
20329,7,NA
20329,8,NA
20329,9,NA
20329,10,NA
20329,11,NA
20329,12,NA
20329,13,NA
20329,14,NA
20329,15,NA
20329,16,NA
20329,17,NA
20329,99,NA
20330,1,NA
20330,2,NA
20330,3,NA
20330,4,NA
20330,5,NA
20330,6,NA
20330,7,NA
20330,8,NA
20330,9,NA
20330,10,NA
20330,11,NA
20330,12,NA
20330,13,NA
20330,14,NA
20330,15,NA
20330,16,NA
20330,17,NA
20330,99,NA
20331,1,NA
20331,2,NA
20331,3,NA
20331,4,NA
20331,5,NA
20331,6,NA
20331,7,NA
20331,8,NA
20331,9,NA
20331,10,NA
20331,11,NA
20331,12,NA
20331,13,NA
20331,14,NA
20331,15,NA
20331,16,NA
20331,17,NA
20331,99,NA
20332,1,NA
20332,2,NA
20332,3,NA
20332,4,NA
20332,5,NA
20332,6,NA
20332,7,NA
20332,8,NA
20332,9,NA
20332,10,NA
20332,11,NA
20332,12,NA
20332,13,NA
20332,14,NA
20332,15,NA
20332,16,NA
20332,17,NA
20332,99,NA
20333,1,NA
20333,2,NA
20333,3,NA
20333,4,NA
20333,5,NA
20333,6,NA
20333,7,NA
20333,8,NA
20333,9,NA
20333,10,NA
20333,11,NA
20333,12,NA
20333,13,NA
20333,14,NA
20333,15,NA
20333,16,NA
20333,17,NA
20333,99,NA
20334,1,NA
20334,2,NA
20334,3,NA
20334,4,NA
20334,5,NA
20334,6,NA
20334,7,NA
20334,8,NA
20334,9,NA
20334,10,NA
20334,11,NA
20334,12,NA
20334,13,NA
20334,14,NA
20334,15,NA
20334,16,NA
20334,17,NA
20334,99,NA
20335,1,NA
20335,2,NA
20335,3,NA
20335,4,NA
20335,5,NA
20335,6,NA
20335,7,NA
20335,8,NA
20335,9,NA
20335,10,NA
20335,11,NA
20335,12,NA
20335,13,NA
20335,14,NA
20335,15,NA
20335,16,NA
20335,17,NA
20335,99,NA
20336,1,NA
20336,2,NA
20336,3,NA
20336,4,NA
20336,5,NA
20336,6,NA
20336,7,NA
20336,8,NA
20336,9,NA
20336,10,NA
20336,11,NA
20336,12,NA
20336,13,NA
20336,14,NA
20336,15,NA
20336,16,NA
20336,17,NA
20336,99,NA
20337,1,NA
20337,2,NA
20337,3,NA
20337,4,NA
20337,5,NA
20337,6,NA
20337,7,NA
20337,8,NA
20337,9,NA
20337,10,NA
20337,11,NA
20337,12,NA
20337,13,NA
20337,14,NA
20337,15,NA
20337,16,NA
20337,17,NA
20337,99,NA
20338,1,
20338,2,
20338,3,1
20338,4,
20338,5,1
20338,6,1
20338,7,
20338,8,
20338,9,
20338,10,
20338,11,
20338,12,
20338,13,
20338,14,
20338,15,
20338,16,
20338,17,
20338,99,
20339,1,NA
20339,2,NA
20339,3,NA
20339,4,NA
20339,5,NA
20339,6,NA
20339,7,NA
20339,8,NA
20339,9,NA
20339,10,NA
20339,11,NA
20339,12,NA
20339,13,NA
20339,14,NA
20339,15,NA
20339,16,NA
20339,17,NA
20339,99,NA
20340,1,NA
20340,2,NA
20340,3,NA
20340,4,NA
20340,5,NA
20340,6,NA
20340,7,NA
20340,8,NA
20340,9,NA
20340,10,NA
20340,11,NA
20340,12,NA
20340,13,NA
20340,14,NA
20340,15,NA
20340,16,NA
20340,17,NA
20340,99,NA
20341,1,NA
20341,2,NA
20341,3,NA
20341,4,NA
20341,5,NA
20341,6,NA
20341,7,NA
20341,8,NA
20341,9,NA
20341,10,NA
20341,11,NA
20341,12,NA
20341,13,NA
20341,14,NA
20341,15,NA
20341,16,NA
20341,17,NA
20341,99,NA
20342,1,NA
20342,2,NA
20342,3,NA
20342,4,NA
20342,5,NA
20342,6,NA
20342,7,NA
20342,8,NA
20342,9,NA
20342,10,NA
20342,11,NA
20342,12,NA
20342,13,NA
20342,14,NA
